StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
20,Recording_86,Process_30,2022-02-14T10:46:04+00:00,Click UI element in window,"Hyperlink 'Join' in Pane 'General  ...  Teams, Main Window'",Make a plan for next year's appraisal process,Event_415
21,Recording_86,Process_30,2022-02-14T10:46:11+00:00,Click UI element in window,"Hyperlink 'Cover' in Pane 'General  ...  Teams, Main Window'",Make a plan for next year's appraisal process,Event_415
22,Recording_86,Process_30,2022-02-14T10:46:25+00:00,Click UI element in window,"Hyperlink in Pane 'General  ...  Teams, Main Window'",Make a plan for next year's appraisal process,Event_415
23,Recording_86,Process_30,2022-02-14T10:46:28+00:00,Click UI element in window,"Hyperlink 'Share' in Pane 'General  ...  Teams, Main Window'",Make a plan for next year's appraisal process,Event_415
24,Recording_86,Process_30,2022-02-14T10:46:30+00:00,Send keys,TextToSend:'{LControlKey}({C}{C}{C})',Make a plan for next year's appraisal process,Event_415
25,Recording_86,Process_30,2022-02-14T10:46:33+00:00,Click UI element in window,"Hyperlink 2 in Pane 'General  ...  Teams, Main Window'",Make a plan for next year's appraisal process,Event_415
26,Recording_86,Process_30,2022-02-14T10:46:37+00:00,Press button in window,Skype - 1 running window in Quick Launch Bar,Copy the plan link and share to CEO  ,Event_416
27,Recording_86,Process_30,2022-02-14T10:46:44+00:00,Populate text field in window,"Edit 'Type a message' in Pane 'Skype'; Text:'''
'''",Copy the plan link and share to CEO  ,Event_416
28,Recording_86,Process_30,2022-02-14T10:46:50+00:00,Press button in window,Button 'Send message' in Pane 'Skype',Copy the plan link and share to CEO  ,Event_416
0,Recording_117,Process_30,2022-02-14T09:37:40+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,Locate the CEO's message in messaging app  ,Event_540
1,Recording_117,Process_30,2022-02-14T09:37:43+00:00,Press button in window,"Button '1 chat with new messages more options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Locate the CEO's message in messaging app  ,Event_540
2,Recording_117,Process_30,2022-02-14T09:37:49+00:00,Click UI element in window,"Hyperlink 'Profile  ...  chat More options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Locate the CEO's message in messaging app  ,Event_540
3,Recording_117,Process_30,2022-02-14T09:37:57+00:00,Click UI element in window,"List Item in Pane 'Name Surname | Microsoft Teams, Main Window'",Locate the CEO's message in messaging app  ,Event_540
4,Recording_117,Process_30,2022-02-14T09:38:05+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,Go to the Planning tool,Event_541
5,Recording_117,Process_30,2022-02-14T09:38:09+00:00,Press button in window,Button 'New Tab' in Pane 'New Tab - Google Chrome - Person 1',Go to the Planning tool,Event_541
6,Recording_117,Process_30,2022-02-14T09:38:13+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'New Tab - Google Chrome - Person 1'; Text:'o365',Go to the Planning tool,Event_541
7,Recording_117,Process_30,2022-02-14T09:38:14+00:00,Send keys,TextToSend:'{Return}',Go to the Planning tool,Event_541
8,Recording_117,Process_30,2022-02-14T09:38:20+00:00,Click UI element in window,Hyperlink ' Office  ... office.com' in Pane 'New Tab - Google Chrome - Person 1',Go to the Planning tool,Event_541
9,Recording_117,Process_30,2022-02-14T09:38:25+00:00,Click UI element in window,Hyperlink 'Planner' in Pane 'New Tab - Google Chrome - Person 1',Go to the Planning tool,Event_541
10,Recording_117,Process_30,2022-02-14T09:38:36+00:00,Select menu option in window,Menu Item 'New plan' in Pane 'New Tab - Google Chrome - Person 1',Prepare a plan for appraisal process,Event_542
11,Recording_117,Process_30,2022-02-14T09:38:44+00:00,Populate text field in window,Edit 'Plan name' in Pane 'New Tab - Google Chrome - Person 1'; Text:'Apprraisal Prrocess',Prepare a plan for appraisal process,Event_542
12,Recording_117,Process_30,2022-02-14T09:38:48+00:00,Press button in window,Button 'Choose a group for your plan' in Pane 'New Tab - Google Chrome - Person 1',Prepare a plan for appraisal process,Event_542
13,Recording_117,Process_30,2022-02-14T09:38:52+00:00,Click UI element in window,List Item 'Project RoadMap' in Pane 'New Tab - Google Chrome - Person 1',Prepare a plan for appraisal process,Event_542
14,Recording_117,Process_30,2022-02-14T09:38:55+00:00,Press button in window,Button 'Create plan' in Pane 'New Tab - Google Chrome - Person 1',Prepare a plan for appraisal process,Event_542
15,Recording_117,Process_30,2022-02-14T09:39:05+00:00,Select menu option in window,Menu Item 'More' in Pane 'New Tab - Google Chrome - Person 1',Prepare a plan for appraisal process,Event_542
16,Recording_117,Process_30,2022-02-14T09:39:57+00:00,Select menu option in window,Menu Item 'Copy link to plan' in Pane 'New Tab - Google Chrome - Person 1',Prepare a plan for appraisal process,Event_542
17,Recording_117,Process_30,2022-02-14T09:40:14+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,Share the plan with CEO,Event_543
18,Recording_117,Process_30,2022-02-14T09:40:17+00:00,Press button in window,"Button '1 chat with new messages more options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Share the plan with CEO,Event_543
19,Recording_117,Process_30,2022-02-14T09:40:22+00:00,Click UI element in window,"Hyperlink 'Profile  ...  chat More options' in Pane 'Name Surname | Microsoft Teams, Main Window'",Share the plan with CEO,Event_543
20,Recording_117,Process_30,2022-02-14T09:40:24+00:00,Click UI element in window,"Edit 'Type a new message' in Pane 'Name Surname | Microsoft Teams, Main Window'",Share the plan with CEO,Event_543
21,Recording_117,Process_30,2022-02-14T09:40:27+00:00,Populate text field in window,"Edit in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'''https://tasks.office.com/Company.com/Home/PlanViews/ENCODED_VALUE?Type=PlanLink&Channel=Link&CreatedTime=ENCODED_VALUE
'''",Share the plan with CEO,Event_543
22,Recording_117,Process_30,2022-02-14T09:40:32+00:00,Press button in window,"Button 'Send' in Pane 'Name Surname | Microsoft Teams, Main Window'",Share the plan with CEO,Event_543
