StepId,RecordingId,ProcessId,TimeStamp,StepName,StepDescription,label_EventName,label_EventId
16,Recording_84,Process_29,2022-02-14T09:56:14+00:00,Click UI element in window,Edit 'Search City or Postcode' in Pane 'Process  ...  Chrome - Name',Go to weather app and verify the weather condition for the desired date,Event_408
17,Recording_84,Process_29,2022-02-14T09:56:18+00:00,Click UI element in window,Edit 'Search City or Postcode' in Pane 'Process  ...  Chrome - Name',Go to weather app and verify the weather condition for the desired date,Event_408
18,Recording_84,Process_29,2022-02-14T09:56:21+00:00,Click UI element in window,Group in Pane 'Process  ...  Chrome - Name',Go to weather app and verify the weather condition for the desired date,Event_408
19,Recording_84,Process_29,2022-02-14T09:56:27+00:00,Click UI element in window,Hyperlink '10 Day' in Pane 'Process  ...  Chrome - Name',Go to weather app and verify the weather condition for the desired date,Event_408
20,Recording_84,Process_29,2022-02-14T09:56:35+00:00,Press button in window,Button 'Wed 23 58°  ...  44% Wind SSW 10 mph' in Pane 'Process  ...  Chrome - Name',Go to weather app and verify the weather condition for the desired date,Event_408
0,Recording_114,Process_29,2022-02-14T08:27:54+00:00,Press button in window,Microsoft Teams - 1 running window in Quick Launch Bar,Open Deskop messaging app,Event_531
1,Recording_114,Process_29,2022-02-14T08:27:57+00:00,Press button in window,"Button 'Chat Toolbar more options' in Pane 'Name Surname | Microsoft Teams, Main Window'", Send a message to Site Incharge at New York about GM visit,Event_532
2,Recording_114,Process_29,2022-02-14T08:28:03+00:00,Click UI element in window,"Hyperlink 'Profile  ...  chat More options' in Pane 'Name Surname | Microsoft Teams, Main Window'", Send a message to Site Incharge at New York about GM visit,Event_532
3,Recording_114,Process_29,2022-02-14T08:28:06+00:00,Click UI element in window,"Edit 'Type a new message' in Pane 'Name Surname | Microsoft Teams, Main Window'", Send a message to Site Incharge at New York about GM visit,Event_532
4,Recording_114,Process_29,2022-02-14T08:28:53+00:00,Populate text field in window,"Edit in Pane 'Name Surname | Microsoft Teams, Main Window'; Text:'Hi mr.Surname I wants to visit our NY site on nect week 19th feb. Are you available on that day?'", Send a message to Site Incharge at New York about GM visit,Event_532
5,Recording_114,Process_29,2022-02-14T08:29:03+00:00,Press button in window,"Button 'Send' in Pane 'Name Surname | Microsoft Teams, Main Window'", Send a message to Site Incharge at New York about GM visit,Event_532
6,Recording_114,Process_29,2022-02-14T08:29:31+00:00,Press button in window,Google Chrome - 1 running window in Quick Launch Bar,Check weather for decided date,Event_533
7,Recording_114,Process_29,2022-02-14T08:29:33+00:00,Press button in window,Button 'New Tab' in Pane 'Mail - Name ...  Chrome - Person 1',Check weather for decided date,Event_533
8,Recording_114,Process_29,2022-02-14T08:29:41+00:00,Populate text field in window,Edit 'Address and search bar' in Pane 'Mail - Name ...  Chrome - Person 1'; Text:'MSN weather',Check weather for decided date,Event_533
9,Recording_114,Process_29,2022-02-14T08:29:42+00:00,Send keys,TextToSend:'{Return}',Check weather for decided date,Event_533
10,Recording_114,Process_29,2022-02-14T08:29:49+00:00,Click UI element in window,Hyperlink ' India  ...  › en-in › weather' in Pane 'Mail - Name ...  Chrome - Person 1',Check weather for decided date,Event_533
11,Recording_114,Process_29,2022-02-14T08:29:54+00:00,Click UI element in window,Combo Box 'Search for location' in Pane 'Mail - Name ...  Chrome - Person 1',Check weather for decided date,Event_533
12,Recording_114,Process_29,2022-02-14T08:29:56+00:00,Send keys,TextToSend:'{LShiftKey}(N)r{Back}ew yo',Check weather for decided date,Event_533
13,Recording_114,Process_29,2022-02-14T08:30:04+00:00,Click UI element in window,"List Item 'New York, United States' in Pane 'Mail - Name ...  Chrome - Person 1'",Check weather for decided date,Event_533
14,Recording_114,Process_29,2022-02-14T08:30:23+00:00,Press button in window,Button 'Sat 19 6° -4°' in Pane 'Mail - Name ...  Chrome - Person 1',Check weather for decided date,Event_533
